type,time,agv_id,tote_id,station_id,kit_id,matched_parts,deadline,st,st_urgency,st_progress,st_contribution,sf,sd,alpha_1,alpha_2,alpha_3,gamma1,gamma2,epsilon,beta,lambda_,p,margin_sec,total_score,transferred_parts,completed,old_kit_id,new_kit_id
kitting_started,9105.33333333333,AGV_08,TOTE_0483,station_4,KIT_0019_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9107.33333333333,AGV_02,TOTE_0247,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9115.33333333333,AGV_08,TOTE_0483,station_4,KIT_0019_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 5},False,,
dispatch,9134.666666666662,AGV_05,TOTE_0591,station_4,KIT_0019_01,{'PART_07': 5},11520.0,0.5887456933677864,0.2885142118863049,0.00023148148148148808,0.3,0.0,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4862813804412642,,,,
kitting_started,9137.999999999995,AGV_07,TOTE_0523,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9147.33333333333,AGV_02,TOTE_0247,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,{'PART_03': 200},False,,
dispatch,9147.33333333333,AGV_08,TOTE_0693,station_2,KIT_0020_02,{'PART_03': 50},11520.0,0.4031221714306669,0.28863695090439273,0.09667049368541908,0.017814726840855104,0.0,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3366561081337541,,,,
kitting_started,9148.666666666664,AGV_06,TOTE_0221,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9155.333333333328,AGV_10,TOTE_0593,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_03': 20, 'PART_05': 15, 'PART_08': 12}",False,,
dispatch,9155.333333333328,AGV_03,TOTE_0843,station_3,KIT_0020_01,"{'PART_01': 10, 'PART_05': 15}",11520.0,0.45360568045079197,0.2887144702842377,0.0053167420814479675,0.15957446808510636,0.0,0.35384615384615387,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.37286049702109736,,,,
kitting_started,9156.666666666662,AGV_01,TOTE_0490,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9168.666666666664,AGV_06,TOTE_0221,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,{'PART_03': 100},False,,
dispatch,9168.666666666664,AGV_09,TOTE_0672,station_2,KIT_0020_02,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15}",11520.0,0.4081827257165681,0.288843669250646,0.09092996555683125,0.028409090909090908,0.0,0.37948717948717947,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3294157351961933,,,,
kitting_started,9172.666666666664,AGV_08,TOTE_0693,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9181.333333333328,AGV_05,TOTE_0591,station_4,KIT_0019_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9182.666666666664,AGV_08,TOTE_0693,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,{'PART_03': 50},False,,
dispatch,9185.999999999996,AGV_02,TOTE_0394,station_2,KIT_0020_02,{'PART_05': 90},11520.0,0.4089877050366166,0.2890116279069767,0.0823191733639495,0.03765690376569037,0.5,0.5948717948717949,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.30860175504577547,,,,
kitting_completed,9187.999999999995,AGV_07,TOTE_0523,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,9187.999999999995,AGV_10,TOTE_0671,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",14400.0,0.45165993265993265,0.26960606060606057,0.16296296296296298,0.01909090909090909,0.0,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3629041958041958,,,,
kitting_started,9189.333333333328,AGV_04,TOTE_0541,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9191.333333333328,AGV_05,TOTE_0591,station_4,KIT_0019_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 5},True,,
kitting_started,9206.666666666664,AGV_09,TOTE_0672,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9216.666666666662,AGV_01,TOTE_0490,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,{'PART_08': 52},False,,
dispatch,9216.666666666662,AGV_05,TOTE_0876,station_3,KIT_0020_01,"{'PART_01': 10, 'PART_05': 10}",11520.0,0.5645247460397939,0.28930878552971573,0.002488687782805421,0.2727272727272727,1.0,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4844825278460709,,,,
kitting_started,9217.999999999996,AGV_03,TOTE_0843,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9236.666666666664,AGV_09,TOTE_0672,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15}",False,,
dispatch,9236.666666666664,AGV_07,TOTE_0549,station_2,KIT_0020_02,"{'PART_05': 15, 'PART_08': 12}",11520.0,0.3744074669989009,0.28950258397932815,0.07198622273249138,0.01291866028708134,0.0,0.21025641025641026,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3159410792733698,,,,
kitting_completed,9237.999999999996,AGV_03,TOTE_0843,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_05': 15}",False,,
dispatch,9237.999999999996,AGV_08,TOTE_0894,station_3,KIT_0020_01,{'PART_01': 2},11520.0,0.5897417482198604,0.28951550387596897,0.0002262443438914019,0.3,0.29999999999999993,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.5071778298081308,,,,
kitting_started,9237.999999999998,AGV_02,TOTE_0394,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9239.333333333328,AGV_04,TOTE_0541,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,9239.333333333328,AGV_06,TOTE_0689,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",14400.0,0.44297589160210515,0.26999494949494945,0.1525925925925926,0.020388349514563104,0.0,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.36534496910856135,,,,
kitting_started,9239.33333333333,AGV_05,TOTE_0876,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9240.666666666662,AGV_10,TOTE_0671,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,9251.333333333328,,,station_4,,,,,,,,,,,,,,,,,,,,,,,KIT_0019_01,KIT_0021_02
dispatch,9255.333333333328,AGV_01,TOTE_0538,station_4,KIT_0021_02,{'PART_10': 125},14400.0,0.4978939393939394,0.2701161616161616,0.2,0.027777777777777776,0.5,0.5384615384615384,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3942583916083916,,,,
dispatch,9257.999999999998,AGV_09,TOTE_0666,station_4,KIT_0021_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",14400.0,0.4687607022607022,0.2701363636363636,0.1814814814814815,0.01714285714285714,0.0,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3885512987012987,,,,
kitting_completed,9269.33333333333,AGV_05,TOTE_0876,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_05': 10}",False,,
kitting_started,9270.666666666664,AGV_08,TOTE_0894,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9280.666666666662,AGV_10,TOTE_0671,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,9280.666666666662,AGV_03,TOTE_0109,station_1,KIT_0021_01,{'PART_02': 120},14400.0,0.450030303030303,0.2703080808080808,0.14222222222222222,0.0375,0.5,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.36143752913752913,,,,
kitting_started,9281.999999999996,AGV_06,TOTE_0689,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9290.666666666664,AGV_08,TOTE_0894,station_3,KIT_0020_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 2},True,,
kitting_started,9291.333333333332,AGV_09,TOTE_0666,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9297.999999999998,AGV_02,TOTE_0394,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,9297.999999999998,AGV_04,TOTE_0433,station_2,KIT_0020_02,{'PART_05': 90},11520.0,0.40398323676786013,0.2900968992248062,0.06888633754305395,0.045,0.5,0.5076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3128156823218433,,,,
kitting_started,9299.333333333332,AGV_07,TOTE_0549,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9319.333333333332,AGV_07,TOTE_0549,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,"{'PART_05': 15, 'PART_08': 12}",False,,
dispatch,9319.333333333332,AGV_08,TOTE_0451,station_2,KIT_0020_02,{'PART_05': 90},11520.0,0.40179818095324354,0.29030361757105944,0.05855338691159587,0.052941176470588235,0.5,0.5846153846153846,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.30315682439638075,,,,
kitting_completed,9321.999999999996,AGV_06,TOTE_0689,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,9321.999999999996,AGV_10,TOTE_0834,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",14400.0,0.41113708513708513,0.2706212121212121,0.12444444444444445,0.01607142857142857,0.5,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3418182484182484,,,,
kitting_completed,9331.333333333332,AGV_09,TOTE_0666,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,9331.333333333332,AGV_05,TOTE_0810,station_4,KIT_0021_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",14400.0,0.45998484848484855,0.2706919191919192,0.17111111111111113,0.01818181818181818,0.0,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3857812354312355,,,,
kitting_started,9332.666666666666,AGV_01,TOTE_0538,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9335.999999999998,AGV_04,TOTE_0433,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9340.666666666662,AGV_03,TOTE_0109,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,9350.666666666664,,,station_3,,,,,,,,,,,,,,,,,,,,,,,KIT_0020_01,KIT_0022_01
dispatch,9350.666666666664,AGV_06,TOTE_0552,station_3,KIT_0022_01,{'PART_06': 30},14400.0,0.4736597004528039,0.2708383838383838,0.2,0.002821316614420063,0.0,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.40270398681777997,,,,
dispatch,9350.666666666664,AGV_02,TOTE_0588,station_3,KIT_0022_01,{'PART_06': 30},14400.0,0.4718056073612599,0.2708383838383838,0.1981191222570533,0.002848101265822785,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.40103530303539037,,,,
kitting_completed,9382.666666666666,AGV_01,TOTE_0538,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
kitting_started,9382.666666666666,AGV_06,TOTE_0552,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9382.666666666666,AGV_07,TOTE_0702,station_4,KIT_0021_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",14400.0,0.4442639451349129,0.2710808080808081,0.16074074074074074,0.012442396313364055,0.0,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.37676062754449857,,,,
kitting_started,9384.0,AGV_05,TOTE_0810,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9392.666666666666,AGV_06,TOTE_0552,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,{'PART_06': 30},False,,
dispatch,9392.666666666666,AGV_09,TOTE_0681,station_3,KIT_0022_01,"{'PART_01': 10, 'PART_03': 50}",14400.0,0.47314560889271695,0.27115656565656565,0.1962382445141066,0.005750798722044728,0.5,0.27692307692307694,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3981387403111376,,,,
kitting_started,9394.0,AGV_02,TOTE_0588,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9395.999999999998,AGV_04,TOTE_0433,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,9397.333333333332,AGV_08,TOTE_0451,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9400.666666666662,AGV_03,TOTE_0109,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
kitting_started,9401.999999999996,AGV_10,TOTE_0834,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9404.0,AGV_02,TOTE_0588,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,{'PART_06': 30},False,,
dispatch,9411.333333333332,AGV_06,TOTE_0840,station_3,KIT_0022_01,"{'PART_01': 10, 'PART_02': 20}",14400.0,0.4667060649173982,0.2712979797979798,0.19247648902821318,0.002931596091205211,0.0,0.21025641025641026,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.39900981740001734,,,,
dispatch,9416.0,AGV_01,TOTE_0852,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",14400.0,0.4060922431865829,0.27133333333333337,0.11777777777777779,0.016981132075471698,0.5,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.321893275278181,,,,
kitting_started,9417.333333333334,AGV_09,TOTE_0681,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9422.666666666666,AGV_02,TOTE_0873,station_2,KIT_0020_02,"{'PART_01': 10, 'PART_05': 15}",11520.0,0.35738248869800415,0.2913049095607235,0.04822043628013777,0.017857142857142856,0.5,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.29805449623846014,,,,
kitting_completed,9424.0,AGV_05,TOTE_0810,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
kitting_started,9425.333333333334,AGV_07,TOTE_0702,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9431.999999999996,AGV_10,TOTE_0834,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",False,,
dispatch,9433.999999999996,AGV_03,TOTE_0160,station_4,KIT_0021_02,{'PART_02': 120},14400.0,0.46015915565915566,0.27146969696969697,0.15407407407407409,0.03461538461538462,0.5,0.5641025641025641,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3577329836829837,,,,
dispatch,9433.999999999998,AGV_04,TOTE_0037,station_1,KIT_0021_01,{'PART_01': 70},14400.0,0.4105808080808081,0.27146969696969697,0.11111111111111112,0.028,0.5,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3259329836829837,,,,
kitting_completed,9437.333333333334,AGV_09,TOTE_0681,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_03': 50}",False,,
kitting_started,9438.666666666668,AGV_06,TOTE_0840,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9444.0,AGV_05,TOTE_0699,station_3,KIT_0022_01,"{'PART_01': 10, 'PART_03': 50}",14400.0,0.46806211846229995,0.27154545454545453,0.19059561128526648,0.005921052631578947,0.5,0.27692307692307694,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3935635989237623,,,,
kitting_completed,9455.333333333334,AGV_07,TOTE_0702,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",False,,
dispatch,9455.333333333334,AGV_10,TOTE_0861,station_4,KIT_0021_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",14400.0,0.42260152247108773,0.27163131313131317,0.1362962962962963,0.014673913043478261,0.5,0.3076923076923077,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3495721394547482,,,,
kitting_completed,9457.333333333332,AGV_08,TOTE_0451,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,9458.666666666666,AGV_02,TOTE_0873,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9458.666666666668,AGV_06,TOTE_0840,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20}",False,,
dispatch,9458.666666666668,AGV_09,TOTE_0573,station_3,KIT_0022_01,"{'PART_02': 20, 'PART_06': 30}",14400.0,0.46352397850291865,0.2716565656565657,0.18683385579937306,0.0050335570469798654,0.5,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.39204337552442164,,,,
kitting_started,9462.666666666666,AGV_01,TOTE_0852,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9468.666666666668,AGV_05,TOTE_0699,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9475.333333333334,AGV_07,TOTE_0891,station_2,KIT_0020_02,"{'PART_01': 10, 'PART_05': 15}",11520.0,0.3561527594660319,0.29181524547803617,0.04535017221584386,0.0189873417721519,0.5,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.29181953480148004,,,,
kitting_completed,9478.666666666666,AGV_02,TOTE_0873,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_05': 15}",False,,
dispatch,9478.666666666666,AGV_06,TOTE_0552,station_2,KIT_0020_02,"{'PART_05': 5, 'PART_08': 12}",11520.0,0.348111237154972,0.29184754521963824,0.04247990815154994,0.013783783783783784,0.16666666666666669,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28714626728562864,,,,
kitting_started,9483.999999999996,AGV_03,TOTE_0160,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9488.666666666668,AGV_05,TOTE_0699,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_03': 50}",False,,
kitting_started,9490.000000000002,AGV_09,TOTE_0573,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9492.666666666666,AGV_01,TOTE_0852,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",False,,
kitting_started,9494.0,AGV_04,TOTE_0037,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9495.333333333332,AGV_08,TOTE_0858,station_3,KIT_0022_01,"{'PART_01': 10, 'PART_02': 20}",14400.0,0.45870507535042077,0.2719343434343434,0.18369905956112853,0.0030716723549488053,0.0,0.38974358974358975,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3738602088410197,,,,
dispatch,9497.333333333332,AGV_02,TOTE_0834,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_05': 15}",14400.0,0.3837196474549416,0.27194949494949494,0.10074074074074076,0.011029411764705883,0.0,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3197066570684218,,,,
kitting_started,9500.666666666666,AGV_06,TOTE_0552,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9510.000000000002,AGV_09,TOTE_0573,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,"{'PART_02': 20, 'PART_06': 30}",False,,
dispatch,9510.000000000002,AGV_05,TOTE_0606,station_3,KIT_0022_01,{'PART_02': 20},14400.0,0.4559326018808778,0.2720454545454546,0.18181818181818182,0.0020689655172413794,0.0,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.38674959810304643,,,,
kitting_completed,9530.666666666666,AGV_06,TOTE_0552,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,"{'PART_05': 5, 'PART_08': 12}",False,,
dispatch,9530.666666666666,AGV_01,TOTE_0600,station_2,KIT_0020_02,"{'PART_01': 10, 'PART_08': 12}",11520.0,0.3515764336291518,0.2923514211886305,0.04052812858783009,0.018696883852691217,0.0,0.2512820512820513,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2912905851380315,,,,
kitting_started,9532.0,AGV_07,TOTE_0891,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9532.000000000004,AGV_05,TOTE_0606,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9542.000000000004,AGV_05,TOTE_0606,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 20},False,,
dispatch,9542.000000000004,AGV_09,TOTE_0624,station_3,KIT_0022_01,{'PART_02': 20},14400.0,0.4549354754440962,0.27228787878787886,0.18056426332288403,0.0020833333333333333,0.0,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.385852184309943,,,,
kitting_started,9543.333333333338,AGV_08,TOTE_0858,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9543.999999999996,AGV_03,TOTE_0160,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
kitting_started,9545.33333333333,AGV_10,TOTE_0861,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,9552.0,AGV_07,TOTE_0891,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_05': 15}",False,,
dispatch,9552.666666666666,AGV_06,TOTE_0753,station_4,KIT_0021_02,"{'PART_01': 10, 'PART_10': 25}",14400.0,0.41399831649831653,0.27236868686868687,0.12962962962962962,0.012,0.5,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.34695745920745924,,,,
kitting_started,9553.333333333334,AGV_01,TOTE_0600,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9560.66666666667,AGV_05,TOTE_0487,station_2,KIT_0020_02,{'PART_08': 72},11520.0,0.39590121265738215,0.29264211886304914,0.038002296211251445,0.06525679758308156,0.5,0.6871794871794872,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28759314267369523,,,,
kitting_completed,9563.333333333338,AGV_08,TOTE_0858,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20}",False,,
kitting_completed,9564.0,AGV_04,TOTE_0037,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
kitting_started,9564.666666666672,AGV_09,TOTE_0624,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,9565.333333333334,AGV_02,TOTE_0834,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9570.666666666666,AGV_07,TOTE_0585,station_3,KIT_0022_01,"{'PART_02': 20, 'PART_06': 30}",14400.0,0.457060150577392,0.27250505050505053,0.17931034482758623,0.005244755244755245,0.5,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3852002893658067,,,,
kitting_completed,9573.333333333334,AGV_01,TOTE_0600,station_2,KIT_0020_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_08': 12}",False,,
kitting_completed,9574.666666666672,AGV_09,TOTE_0624,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 20},False,,
kitting_completed,9575.33333333333,AGV_10,TOTE_0861,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15}",False,,
kitting_started,9576.666666666664,AGV_06,TOTE_0753,station_4,KIT_0021_02,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9577.33333333333,AGV_03,TOTE_0463,station_3,KIT_0022_01,{'PART_06': 180},14400.0,0.4679481859954311,0.27255555555555555,0.1761755485893417,0.019217081850533807,0.5,0.48205128205128206,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3729482391907598,,,,
dispatch,9582.000000000004,AGV_08,TOTE_0771,station_4,KIT_0021_02,"{'PART_01': 10, 'PART_10': 25}",14400.0,0.4095353535353536,0.2725909090909091,0.12444444444444445,0.012499999999999999,0.5,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.34294079254079257,,,,
kitting_completed,9585.333333333334,AGV_02,TOTE_0834,station_1,KIT_0021_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_05': 15}",False,,
kitting_started,9592.666666666666,AGV_07,TOTE_0585,station_3,KIT_0022_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,9593.333333333338,AGV_09,TOTE_0852,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_05': 15}",14400.0,0.3811641863931941,0.27267676767676774,0.09703703703703703,0.011450381679389313,0.0,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3148426395487465,,,,
dispatch,9594.666666666668,AGV_01,TOTE_0870,station_1,KIT_0021_01,"{'PART_01': 10, 'PART_05': 15}",14400.0,0.37792496392496394,0.2726868686868687,0.09333333333333334,0.011904761904761904,0.0,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3170555444555445,,,,
